data_venda,produto_id,produto_nome,categoria,canal_venda,regiao,cliente_tipo,quantidade,preco_unitario,custo_unitario,vendedor_id,estoque_disponivel
2023-11-02,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,5,339.27,196.04,V485,2
2025-01-24,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Física,7,123.96,92.87,V904,37
2023-03-14,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Jurídica,9,405.29,238.45,V599,21
2022-02-26,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Física,8,179.97,120.53,V158,45
2023-09-02,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,7,659.9,414.13,V214,16
2019-10-11,P004,Filtro de Ar Esportivo,Performance,Oficina,Norte,Pessoa Jurídica,9,479.14,330.63,V458,8
2021-12-02,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Física,6,551.54,345.55,V765,28
2021-08-25,P004,Filtro de Ar Esportivo,Performance,Oficina,Norte,Pessoa Física,2,290.62,146.91,V245,20
2021-11-06,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Física,10,503.56,293.18,V116,36
2023-05-23,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,9,448.23,320.96,V728,41
2022-03-09,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Jurídica,6,195.82,150.78,V745,26
2023-04-15,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Jurídica,8,275.51,190.08,V920,6
2022-10-18,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Física,10,740.09,463.02,V575,45
2024-06-10,P003,Central Multimídia,Som,Oficina,Norte,Pessoa Jurídica,2,216.4,156.11,V918,35
2022-09-07,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Jurídica,3,271.74,167.61,V395,10
2024-01-12,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,4,603.33,355.44,V326,33
2023-10-20,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Jurídica,7,564.57,440.96,V168,32
2021-04-08,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,10,121.83,70.5,V838,42
2023-03-19,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Física,1,447.46,303.85,V581,8
2023-04-23,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Jurídica,10,431.97,260.61,V395,16
2021-08-01,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,1,446.84,315.7,V141,24
2024-11-16,P001,Sensor de Estacionamento,Segurança,Oficina,Nordeste,Pessoa Jurídica,7,153.15,80.15,V207,43
2023-05-05,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,3,290.5,196.69,V374,36
2023-07-19,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,1,195.77,153.69,V922,48
2022-07-14,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Física,8,630.87,436.36,V180,22
2022-05-07,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Jurídica,5,584.59,441.22,V636,17
2021-04-14,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,9,552.67,391.26,V588,44
2020-10-21,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Física,10,127.6,90.81,V810,16
2024-04-01,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Jurídica,7,489.06,313.96,V490,13
2024-04-04,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Jurídica,5,611.72,341.21,V939,49
2020-01-12,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,7,656.74,475.16,V471,38
2024-01-17,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Jurídica,3,323.37,242.1,V372,13
2023-09-13,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Jurídica,8,261.01,139.95,V197,2
2021-09-03,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Jurídica,5,471.19,297.94,V463,38
2021-06-20,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Física,8,477.64,352.12,V496,17
2023-02-15,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Física,1,720.18,493.15,V993,1
2020-07-02,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Física,7,423.36,337.46,V350,12
2024-07-22,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Jurídica,2,757.35,560.16,V138,45
2023-07-11,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sul,Pessoa Física,4,136.88,72.08,V417,43
2022-11-28,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Física,9,506.53,294.55,V476,9
2022-01-25,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Jurídica,9,335.46,220.32,V676,29
2025-04-13,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Jurídica,1,177.33,107.53,V769,49
2019-11-30,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Jurídica,4,600.89,406.64,V531,0
2020-03-25,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Física,5,791.41,497.27,V916,23
2022-08-05,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Jurídica,4,252.78,198.43,V160,36
2021-12-27,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Física,6,787.63,602.74,V443,10
2024-06-09,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Física,2,216.92,172.96,V670,7
2020-10-24,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Jurídica,4,686.48,390.72,V342,44
2020-05-31,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Jurídica,10,132.86,81.74,V852,2
2022-06-01,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,8,345.09,178.53,V146,22
2020-02-11,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Jurídica,1,462.78,314.31,V852,41
2023-11-03,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,3,630.77,447.09,V315,2
2023-10-21,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,3,257.11,145.82,V188,8
2024-02-25,P003,Central Multimídia,Som,E-commerce,Norte,Pessoa Física,4,506.06,266.92,V716,2
2025-02-20,P003,Central Multimídia,Som,Oficina,Norte,Pessoa Física,9,131.06,99.04,V269,8
2021-05-16,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,8,752.11,541.94,V325,23
2023-03-16,P002,Kit Xenon,Iluminação,E-commerce,Centro-Oeste,Pessoa Jurídica,6,281.83,202.08,V701,17
2022-12-21,P005,Câmera de Ré,Segurança,E-commerce,Sul,Pessoa Jurídica,6,773.49,412.15,V895,4
2024-01-25,P005,Câmera de Ré,Segurança,Varejo,Sul,Pessoa Jurídica,1,143.06,109.42,V417,28
2020-06-22,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Física,3,677.28,409.31,V965,39
2020-06-24,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,1,715.04,528.58,V267,27
2019-07-08,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Física,1,210.14,115.18,V880,42
2024-03-07,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Jurídica,9,751.06,399.38,V766,37
2019-11-10,P001,Sensor de Estacionamento,Segurança,Varejo,Sul,Pessoa Jurídica,7,717.15,565.4,V860,30
2024-05-04,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Física,7,103.6,77.28,V536,29
2022-09-28,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,7,212.53,158.42,V817,12
2022-05-02,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Física,7,235.19,123.53,V766,48
2021-11-10,P005,Câmera de Ré,Segurança,Oficina,Nordeste,Pessoa Física,9,542.27,313.4,V799,23
2019-07-05,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Física,3,189.91,111.1,V554,9
2022-05-24,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Jurídica,9,774.09,466.44,V671,14
2021-09-24,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Jurídica,5,171.76,134.17,V963,35
2025-03-11,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,2,763.11,419.64,V623,21
2023-05-14,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,1,507.52,306.42,V573,17
2020-05-05,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Jurídica,2,793.1,557.4,V815,35
2024-02-29,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Jurídica,3,516.08,317.43,V128,10
2020-03-08,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Física,1,326.53,211.13,V558,22
2022-05-09,P003,Central Multimídia,Som,Varejo,Norte,Pessoa Física,10,211.26,135.33,V615,16
2023-03-12,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Física,3,415.97,228.4,V986,28
2022-04-20,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Física,4,687.96,503.48,V183,21
2025-02-17,P001,Sensor de Estacionamento,Segurança,Oficina,Norte,Pessoa Jurídica,3,765.6,417.49,V703,28
2023-08-11,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Jurídica,5,736.67,557.81,V183,5
2021-11-25,P005,Câmera de Ré,Segurança,Oficina,Norte,Pessoa Jurídica,3,291.95,232.16,V356,37
2020-10-09,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Física,2,249.17,126.91,V892,23
2024-09-24,P004,Filtro de Ar Esportivo,Performance,Varejo,Sul,Pessoa Jurídica,2,705.05,452.62,V683,45
2020-02-21,P005,Câmera de Ré,Segurança,Oficina,Sudeste,Pessoa Física,9,708.04,518.98,V690,26
2024-11-04,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Jurídica,2,632.72,435.23,V792,23
2024-12-01,P003,Central Multimídia,Som,Oficina,Norte,Pessoa Jurídica,10,531.66,392.88,V252,29
2022-07-07,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Jurídica,7,187.63,132.4,V839,8
2024-01-05,P004,Filtro de Ar Esportivo,Performance,Oficina,Sudeste,Pessoa Física,6,257.88,141.38,V825,1
2024-03-05,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Jurídica,8,403.27,320.72,V820,7
2022-05-17,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Jurídica,5,150.71,93.1,V465,46
2021-06-26,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,6,304.16,215.5,V900,37
2022-04-01,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Jurídica,9,127.73,82.28,V187,40
2022-03-15,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Jurídica,1,171.95,115.43,V562,15
2021-02-07,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Jurídica,6,532.71,378.62,V813,39
2020-05-07,P004,Filtro de Ar Esportivo,Performance,Varejo,Nordeste,Pessoa Física,2,328.52,215.28,V900,40
2021-03-04,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Física,1,677.16,411.27,V202,1
2024-07-25,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Física,6,497.28,351.5,V242,33
2019-08-19,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Física,10,217.24,115.43,V416,2
2023-09-08,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Jurídica,6,516.34,353.68,V322,31
2020-02-27,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Jurídica,9,596.34,453.99,V789,27
2021-12-27,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Física,4,337.62,251.34,V106,10
2023-07-05,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Jurídica,4,487.1,330.86,V121,25
2019-09-29,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,3,128.53,70.59,V113,10
2024-03-04,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Física,2,142.25,81.67,V636,44
2022-01-20,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Física,3,253.45,200.92,V455,44
2024-03-20,P004,Filtro de Ar Esportivo,Performance,E-commerce,Sudeste,Pessoa Física,8,710.28,447.55,V387,43
2023-05-26,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Física,2,114.6,79.76,V648,31
2019-06-17,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Jurídica,8,782.36,543.82,V813,34
2024-11-01,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,6,121.46,70.12,V431,48
2025-05-05,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Física,5,609.02,440.21,V503,36
2023-08-21,P003,Central Multimídia,Som,E-commerce,Nordeste,Pessoa Física,4,614.75,448.96,V251,49
2025-03-14,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Jurídica,1,459.8,311.02,V349,33
2023-02-28,P005,Câmera de Ré,Segurança,Varejo,Norte,Pessoa Jurídica,4,711.4,547.93,V873,38
2019-06-23,P004,Filtro de Ar Esportivo,Performance,Oficina,Norte,Pessoa Jurídica,10,794.49,464.9,V736,11
2022-04-07,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Física,3,536.08,369.61,V836,34
2024-11-14,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Jurídica,10,601.08,464.46,V698,41
2023-10-28,P001,Sensor de Estacionamento,Segurança,E-commerce,Sul,Pessoa Jurídica,2,226.68,171.44,V652,46
2024-09-29,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,8,505.59,353.3,V842,5
2022-06-25,P003,Central Multimídia,Som,Varejo,Centro-Oeste,Pessoa Física,1,373.76,295.58,V165,34
2019-08-17,P002,Kit Xenon,Iluminação,Oficina,Nordeste,Pessoa Jurídica,5,106.32,71.93,V559,35
2022-06-13,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,7,417.65,238.4,V806,13
2023-12-24,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,10,414.14,290.24,V460,0
2023-09-08,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Jurídica,5,274.1,187.8,V612,19
2020-11-13,P002,Kit Xenon,Iluminação,Varejo,Sul,Pessoa Física,9,523.88,318.01,V303,36
2020-10-12,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Física,1,690.92,512.46,V255,46
2023-02-08,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Física,6,244.09,130.24,V981,13
2025-04-20,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Jurídica,2,186.08,105.94,V381,28
2023-05-26,P003,Central Multimídia,Som,E-commerce,Nordeste,Pessoa Jurídica,1,185.48,117.9,V856,4
2022-05-19,P001,Sensor de Estacionamento,Segurança,Oficina,Sudeste,Pessoa Física,1,455.06,233.21,V589,19
2020-01-30,P001,Sensor de Estacionamento,Segurança,Varejo,Sul,Pessoa Jurídica,5,435.93,307.68,V225,33
2022-02-06,P002,Kit Xenon,Iluminação,E-commerce,Norte,Pessoa Jurídica,9,547.38,416.21,V322,46
2022-11-11,P003,Central Multimídia,Som,E-commerce,Sul,Pessoa Física,2,339.86,224.2,V250,44
2024-08-20,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,4,593.28,332.57,V474,7
2021-07-16,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Jurídica,2,231.84,166.75,V768,31
2023-11-19,P002,Kit Xenon,Iluminação,Varejo,Sudeste,Pessoa Física,6,707.7,391.46,V901,0
2019-09-03,P004,Filtro de Ar Esportivo,Performance,E-commerce,Centro-Oeste,Pessoa Jurídica,7,785.04,480.67,V513,49
2022-11-19,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Jurídica,2,532.49,405.05,V843,48
2019-05-26,P002,Kit Xenon,Iluminação,Oficina,Sudeste,Pessoa Jurídica,8,656.86,509.46,V100,18
2019-12-28,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Física,5,566.88,381.6,V319,1
2021-12-13,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Física,2,523.47,311.69,V260,40
2023-02-28,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Jurídica,9,709.53,521.3,V688,30
2022-04-13,P004,Filtro de Ar Esportivo,Performance,E-commerce,Norte,Pessoa Jurídica,9,176.38,122.61,V201,45
2020-09-02,P002,Kit Xenon,Iluminação,Oficina,Norte,Pessoa Jurídica,4,567.32,421.15,V693,12
2025-03-02,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Física,9,322.04,244.97,V740,23
2022-05-18,P005,Câmera de Ré,Segurança,E-commerce,Sudeste,Pessoa Física,6,554.35,331.79,V164,11
2020-03-12,P005,Câmera de Ré,Segurança,E-commerce,Nordeste,Pessoa Física,10,377.32,267.38,V927,28
2023-12-31,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Jurídica,9,517.54,343.49,V390,43
2023-05-29,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,6,151.24,103.0,V721,13
2023-12-15,P005,Câmera de Ré,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,10,631.54,410.59,V184,25
2024-11-23,P001,Sensor de Estacionamento,Segurança,Oficina,Centro-Oeste,Pessoa Física,8,463.36,298.29,V728,28
2023-08-31,P005,Câmera de Ré,Segurança,Varejo,Nordeste,Pessoa Física,10,176.24,96.0,V403,36
2020-11-24,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Jurídica,4,525.53,383.36,V425,45
2022-02-14,P001,Sensor de Estacionamento,Segurança,E-commerce,Norte,Pessoa Jurídica,2,600.84,394.37,V120,22
2019-09-27,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Física,7,727.7,379.41,V498,24
2020-12-08,P002,Kit Xenon,Iluminação,E-commerce,Sul,Pessoa Física,4,748.92,388.0,V888,12
2025-04-17,P003,Central Multimídia,Som,Varejo,Sudeste,Pessoa Física,6,236.19,129.88,V472,45
2022-06-27,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Jurídica,3,506.65,266.95,V769,17
2019-05-30,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Física,2,290.84,181.5,V444,29
2021-01-22,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Jurídica,7,576.78,319.79,V258,6
2019-10-26,P004,Filtro de Ar Esportivo,Performance,Oficina,Centro-Oeste,Pessoa Jurídica,8,655.39,364.11,V135,19
2022-05-18,P004,Filtro de Ar Esportivo,Performance,E-commerce,Nordeste,Pessoa Física,4,160.93,119.85,V271,44
2020-05-02,P003,Central Multimídia,Som,Varejo,Nordeste,Pessoa Jurídica,10,178.61,89.44,V217,20
2019-08-01,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Física,6,515.48,380.49,V882,9
2023-07-07,P005,Câmera de Ré,Segurança,Varejo,Sudeste,Pessoa Física,8,387.72,291.55,V683,23
2019-05-26,P003,Central Multimídia,Som,E-commerce,Centro-Oeste,Pessoa Jurídica,1,265.81,195.15,V149,23
2020-11-18,P003,Central Multimídia,Som,E-commerce,Sudeste,Pessoa Jurídica,3,695.82,488.07,V956,17
2022-03-05,P003,Central Multimídia,Som,Varejo,Sul,Pessoa Jurídica,3,536.7,341.09,V341,4
2023-10-27,P005,Câmera de Ré,Segurança,Varejo,Centro-Oeste,Pessoa Física,1,615.81,467.3,V730,20
2024-08-25,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,1,224.91,133.52,V518,27
2021-08-25,P004,Filtro de Ar Esportivo,Performance,Oficina,Nordeste,Pessoa Física,7,482.69,274.93,V689,12
2025-04-27,P001,Sensor de Estacionamento,Segurança,Varejo,Nordeste,Pessoa Jurídica,9,447.74,356.55,V902,6
2024-05-26,P003,Central Multimídia,Som,Varejo,Norte,Pessoa Jurídica,5,573.09,362.66,V736,38
2019-07-14,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,9,584.71,466.23,V799,45
2021-04-13,P003,Central Multimídia,Som,Oficina,Sul,Pessoa Jurídica,3,522.25,313.96,V387,38
2022-08-09,P002,Kit Xenon,Iluminação,E-commerce,Sudeste,Pessoa Jurídica,4,159.96,122.89,V998,8
2020-07-24,P002,Kit Xenon,Iluminação,E-commerce,Nordeste,Pessoa Física,8,356.87,215.22,V807,12
2024-03-22,P002,Kit Xenon,Iluminação,Oficina,Sul,Pessoa Física,1,682.3,478.21,V527,26
2023-04-05,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Física,5,289.8,196.44,V166,43
2019-12-15,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,10,333.1,233.45,V826,43
2021-06-01,P004,Filtro de Ar Esportivo,Performance,Oficina,Sul,Pessoa Física,2,354.06,282.77,V570,29
2025-01-02,P003,Central Multimídia,Som,Oficina,Nordeste,Pessoa Jurídica,4,142.1,95.02,V647,4
2019-11-21,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Física,9,219.33,136.61,V769,15
2020-07-24,P001,Sensor de Estacionamento,Segurança,Varejo,Sul,Pessoa Física,1,310.6,246.73,V614,15
2022-01-14,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Física,7,379.52,207.11,V616,19
2021-02-08,P001,Sensor de Estacionamento,Segurança,Varejo,Norte,Pessoa Jurídica,8,638.02,365.65,V385,20
2020-01-23,P003,Central Multimídia,Som,Oficina,Norte,Pessoa Jurídica,4,536.51,282.6,V842,31
2024-02-29,P002,Kit Xenon,Iluminação,Oficina,Centro-Oeste,Pessoa Jurídica,1,525.94,342.94,V599,33
2024-06-11,P001,Sensor de Estacionamento,Segurança,E-commerce,Centro-Oeste,Pessoa Jurídica,4,312.19,180.74,V677,40
2021-02-04,P002,Kit Xenon,Iluminação,Varejo,Nordeste,Pessoa Jurídica,5,342.43,195.77,V548,10
2023-05-17,P001,Sensor de Estacionamento,Segurança,Oficina,Sul,Pessoa Jurídica,3,377.89,239.64,V295,17
2020-04-02,P001,Sensor de Estacionamento,Segurança,Varejo,Sudeste,Pessoa Física,7,213.23,156.91,V242,21
2020-12-15,P005,Câmera de Ré,Segurança,E-commerce,Norte,Pessoa Jurídica,5,373.73,243.05,V660,41
2021-11-05,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Jurídica,6,672.21,412.86,V315,41
2024-05-24,P005,Câmera de Ré,Segurança,Varejo,Norte,Pessoa Física,6,198.89,112.09,V625,8
2020-01-26,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,5,116.03,63.37,V565,13
2020-05-06,P003,Central Multimídia,Som,Oficina,Sudeste,Pessoa Jurídica,4,501.13,390.79,V892,32
2020-01-11,P004,Filtro de Ar Esportivo,Performance,Varejo,Sudeste,Pessoa Jurídica,4,524.46,284.13,V435,45
2022-08-20,P005,Câmera de Ré,Segurança,Oficina,Sul,Pessoa Física,4,451.8,279.93,V124,12
2022-10-30,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,5,185.23,119.19,V636,14
2023-07-29,P003,Central Multimídia,Som,Oficina,Norte,Pessoa Física,4,155.98,114.34,V227,31
2020-01-21,P002,Kit Xenon,Iluminação,Varejo,Norte,Pessoa Física,4,407.66,216.75,V489,31
2023-01-06,P004,Filtro de Ar Esportivo,Performance,Varejo,Centro-Oeste,Pessoa Física,2,555.14,302.89,V616,18
2022-08-30,P001,Sensor de Estacionamento,Segurança,Varejo,Centro-Oeste,Pessoa Jurídica,2,421.86,218.29,V878,49
2024-07-14,P001,Sensor de Estacionamento,Segurança,E-commerce,Nordeste,Pessoa Jurídica,8,308.15,193.86,V198,20
2022-11-05,P001,Sensor de Estacionamento,Segurança,Oficina,Sudeste,Pessoa Jurídica,9,647.89,375.53,V362,15
2025-05-06,P005,Câmera de Ré,Segurança,Varejo,Norte,Pessoa Jurídica,1,456.6,364.83,V884,36
2020-07-15,P005,Câmera de Ré,Segurança,Oficina,Centro-Oeste,Pessoa Física,7,254.56,140.55,V519,37
2022-04-22,P005,Câmera de Ré,Segurança,Varejo,Norte,Pessoa Jurídica,7,607.02,447.76,V802,34
2022-06-10,P001,Sensor de Estacionamento,Segurança,E-commerce,Sudeste,Pessoa Física,7,467.85,301.52,V554,36
2021-05-29,P005,Câmera de Ré,Segurança,Varejo,Sul,Pessoa Jurídica,6,774.68,445.11,V673,26
